0, 0.499954, -0.0100001, 1, 0.00999994, 0.99995, 0.00500007, -1, 0.00499985, 0.500004, 
340.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
340.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
340.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
340.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
340.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
340.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
340.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
340.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
340.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
341, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
341.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
341.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
341.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
341.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
341.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
341.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
341.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
341.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
341.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
342, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
342.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
342.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
342.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
342.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
342.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
342.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
342.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
342.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
342.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
343, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
343.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
343.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
343.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
343.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
343.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
343.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
343.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
343.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
343.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
344, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
344.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
344.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
344.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
344.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
344.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
344.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
344.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
344.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
344.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
345, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
345.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
345.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
345.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
345.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
345.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
345.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
345.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
345.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
345.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
346, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
346.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
346.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
346.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
346.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
346.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
346.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
346.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
346.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
346.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
347, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
347.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
347.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
347.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
347.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
347.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
347.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
347.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
347.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
347.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
348, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
348.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
348.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
348.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
348.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
348.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
348.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
348.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
348.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
348.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
349, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
349.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
349.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
349.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
349.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
349.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
349.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
349.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
349.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
349.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
350, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
350.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
350.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
350.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
350.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
350.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
350.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
350.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
350.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
350.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
351, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
351.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
351.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
351.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
351.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
351.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
351.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
351.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
351.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
351.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
352, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
352.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
352.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
352.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
352.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
352.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
352.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
352.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
352.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
352.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
353, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
353.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
353.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
353.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
353.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
353.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
353.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
353.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
353.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
353.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
354, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
354.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
354.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
354.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
354.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
354.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
354.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
354.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
354.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
354.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
355, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
355.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
355.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
355.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
355.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
355.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
355.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
355.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
355.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
355.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
356, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
356.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
356.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
356.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
356.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
356.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
356.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
356.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
356.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
356.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
357, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
357.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
357.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
357.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
357.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
357.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
357.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
357.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
357.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
357.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
358, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
358.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
358.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
358.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
358.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
358.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
358.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
358.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
358.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
358.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
359, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
359.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
359.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
359.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
359.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
359.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
359.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
359.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
359.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
359.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
360, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
360.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
360.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
360.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
360.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
360.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
360.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
360.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
360.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
360.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
361, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
361.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
361.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
361.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
361.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
361.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
361.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
361.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
361.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
361.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
362, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
362.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
362.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
362.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
362.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
362.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
362.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
362.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
362.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
362.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
363, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
363.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
363.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
363.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
363.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
363.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
363.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
363.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
363.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
363.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
364, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
364.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
364.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
364.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
364.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
364.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
364.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
364.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
364.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
364.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
365, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
365.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
365.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
365.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
365.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
365.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
365.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
365.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
365.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
365.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
366, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
366.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
366.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
366.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
366.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
366.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
366.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
366.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
366.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
366.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
367, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
367.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
367.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
367.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
367.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
367.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
367.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
367.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
367.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
367.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
368, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
368.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
368.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
368.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
368.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
368.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
368.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
368.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
368.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
368.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
369, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
369.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
369.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
369.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
369.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
369.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
369.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
369.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
369.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
369.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
370, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
370.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
370.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
370.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
370.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
370.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
370.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
370.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
370.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
370.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
371, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
371.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
371.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
371.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
371.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
371.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
371.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
371.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
371.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
371.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
372, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
372.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
372.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
372.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
372.4, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
372.5, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
372.6, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
372.7, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
372.8, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
372.9, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
373, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
373.1, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
373.2, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
373.3, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
